          (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0)
          (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0)
          (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9)
          (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0)
          (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0)
          (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9)
          (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0)
          (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0)
          (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9)
          (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0)
          (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0)
          (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9)
          (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0)
          (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0)
          (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9)
          (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0)
          (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0)
         
node   3 sent_total   2039  recv_total   2012

node   4  (   1,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   0,    0) (   0,    0)
          (   0,    1) (   0,    0) (  10,    0) (   0,   10) (   0,    0) (  10,    0) (   0,   10) (   0,    0) (  10,    0) (   0,   10)
          (   0,    0) (  10,    0) (   0,   10) (   0,    0) (  10,    0) (   0,   10) (   0,    0) (  10,    0) (   0,   10) (   0,    0)
          (  10,    0) (   0,   10) (   0,    0) (  10,    0) (   0,   10) (   0,    0) (  10,    0) (   0,   10) (   0,    0) (  10,    0)
          (   0,   10) (   0,    0) (  10,    0) (   0,   10) (   0,    0) (  10,    0) (   0,   10) (   0,    0) (  10,    0) (   0,   10)
          (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    8) (   0,    0) (  10,    0) (   0,    9) (   0,    0)
          (  10,    0) (   0,   10) (   0,    0) (  10,    0) (   0,   10) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0)
          (   0,    7) (   0,    0) (  10,    0) (   0,   10) (   0,    0) (  10,    0) (   0,    9) (   0,    0) (   8,    0) (   0,    9)
          (   0,    0) (  10,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,   10) (   0,    0)
          (   9,    0) (   0,    9) (   0,    0) (  10,    0) (   0,    9) (   0,    0) (   7,    0) (   0,   10) (   0,    0) (  10,    0)
          (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (  10,    0) (   0,    8)
          (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    8) (   0,    0) (   8,    0) (   0,    9) (   0,    0)
          (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    7) (   0,    0) (   8,    0) (   0,    9) (   0,    0) (   9,    0)
          (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   8,    0) (   0,    8) (   0,    0) (   9,    0) (   0,    8)
          (   0,    0) (   8,    0) (   0,    7) (   0,    0) (   8,    0) (   0,    9) (   0,    0) (   8,    0) (   0,    8) (   0,    0)
          (   8,    0) (   0,    8) (   0,    0) (   9,    0) (   0,    7) (   0,    0) (   7,    0) (   0,    8) (   0,    0) (   6,    0)
          (   0,    7) (   0,    0) (   9,    0) (   0,    8) (   0,    0) (   8,    0) (   0,    8) (   0,    0) (   9,    0) (   0,    7)
          (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   8,    0) (   0,    8) (   0,    0) (   7,    0) (   0,    9) (   0,    0)
          (   9,    0) (   0,    8) (   0,    0) (   9,    0) (   0,    8) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   8,    0)
          (   0,    7) (   0,    0) (   9,    0) (   0,    8) (   0,    0) (   6,    0) (   0,    8) (   0,    0) (   9,    0) (   0,    6)
          (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    8) (   0,    0) (   6,    0) (   0,    7) (   0,    0)
          (   7,    0) (   0,    8) (   0,    0) (   7,    0) (   0,    8) (   0,    0) (   9,    0) (   0,    8) (   0,    0) (   9,    0)
          (   0,    8) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    8) (   0,    0) (   8,    0) (   0,    9)
          (   0,    0) (   8,    0) (   0,    7) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    8) (   0,    0)
          (   8,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    8) (   0,    0) (   9,    0) (   0,    7) (   0,    0) (   8,    0)
          (   0,    9) (   0,    0) (   7,    0) (   0,    8) (   0,    0) (   9,    0) (   0,    8) (   0,    0) (   9,    0) (   0,    9)
          (   0,    0) (   8,    0) (   0,    8) (   0,    0) (   8,    0) (   0,    8) (   0,    0) (   8,    0) (   0,    9) (   0,    0)
          (   9,    0) (   0,    8) (   0,    0) (   6,    0) (   0,    7) (   0,    0) (   9,    0) (   0,    8) (   0,    0) (   7,    0)
          (   0,    9) (   0,    0) (   8,    0) (   0,    9) (   0,    0) (   8,    0) (   0,    9) (   0,    0) (   7,    0) (   0,    9)
          (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   8,    0) (   0,    7) (   0,    0) (   8,    0) (   0,    9) (   0,    0)
          (   9,    0) (   0,    8) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0)
          (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9)
          (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0)
          (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0)
          (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9)
          (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0)
          (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0)
          (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9)
          (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0)
          (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0)
          (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9)
          (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0)
          (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0)
          (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9)
          (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0)
          (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0)
          (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9)
          (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0)
          (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0)
          (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9)
          (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0)
          (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0)
          (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9)
          (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0)
          (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0)
          (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9)
          (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0)
          (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0)
          (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9)
          (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0)
          (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0)
          (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9)
          (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0)
          (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0)
          (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9)
          (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0)
          (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0)
          (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9)
          (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0)
          (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0)
         
node   4 sent_total   2043  recv_total   2024

node   5  (   0,    0) (   1,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   0,    0) (   0,    0)
          (   0,    1) (   0,    0) (  10,    0) (   0,   10) (   0,    0) (  10,    0) (   0,   10) (   0,    0) (  10,    0) (   0,   10)
          (   0,    0) (  10,    0) (   0,   10) (   0,    0) (  10,    0) (   0,   10) (   0,    0) (  10,    0) (   0,   10) (   0,    0)
          (  10,    0) (   0,   10) (   0,    0) (  10,    0) (   0,   10) (   0,    0) (  10,    0) (   0,   10) (   0,    0) (  10,    0)
          (   0,   10) (   0,    0) (  10,    0) (   0,   10) (   0,    0) (  10,    0) (   0,   10) (   0,    0) (  10,    0) (   0,   10)
          (   0,    0) (  10,    0) (   0,   10) (   0,    0) (   9,    0) (   0,    8) (   0,    0) (   8,    0) (   0,    9) (   0,    0)
          (  10,    0) (   0,   10) (   0,    0) (  10,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   8,    0)
          (   0,    9) (   0,    0) (  10,    0) (   0,    8) (   0,    0) (   7,    0) (   0,   10) (   0,    0) (  10,    0) (   0,    6)
          (   0,    0) (   8,    0) (   0,   10) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   8,    0) (   0,    9) (   0,    0)
          (  10,    0) (   0,   10) (   0,    0) (  10,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   8,    0)
          (   0,   10) (   0,    0) (  10,    0) (   0,    7) (   0,    0) (  10,    0) (   0,    8) (   0,    0) (  10,    0) (   0,    8)
          (   0,    0) (   8,    0) (   0,    7) (   0,    0) (  10,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    8) (   0,    0)
          (   9,    0) (   0,    9) (   0,    0) (   8,    0) (   0,    7) (   0,    0) (   7,    0) (   0,    9) (   0,    0) (   8,    0)
          (   0,    9) (   0,    0) (   9,    0) (   0,    8) (   0,    0) (   6,    0) (   0,    7) (   0,    0) (   7,    0) (   0,    8)
          (   0,    0) (   9,    0) (   0,    8) (   0,    0) (   6,    0) (   0,    8) (   0,    0) (   8,    0) (   0,    8) (   0,    0)
          (   9,    0) (   0,    8) (   0,    0) (   8,    0) (   0,    8) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   7,    0)
          (   0,    8) (   0,    0) (   8,    0) (   0,    7) (   0,    0) (   7,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9)
          (   0,    0) (   9,    0) (   0,    8) (   0,    0) (   8,    0) (   0,    9) (   0,    0) (   8,    0) (   0,    7) (   0,    0)
          (   9,    0) (   0,    9) (   0,    0) (   8,    0) (   0,    9) (   0,    0) (   8,    0) (   0,    7) (   0,    0) (   7,    0)
          (   0,    8) (   0,    0) (   8,    0) (   0,    9) (   0,    0) (   7,    0) (   0,    7) (   0,    0) (   7,    0) (   0,    7)
          (   0,    0) (   8,    0) (   0,    8) (   0,    0) (   6,    0) (   0,    8) (   0,    0) (   8,    0) (   0,    7) (   0,    0)
          (   9,    0) (   0,    8) (   0,    0) (   9,    0) (   0,    8) (   0,    0) (   8,    0) (   0,    7) (   0,    0) (   9,    0)
          (   0,    7) (   0,    0) (   8,    0) (   0,    8) (   0,    0) (   8,    0) (   0,    8) (   0,    0) (   8,    0) (   0,    5)
          (   0,    0) (   8,    0) (   0,    7) (   0,    0) (   8,    0) (   0,    8) (   0,    0) (   9,    0) (   0,    8) (   0,    0)
          (   9,    0) (   0,    9) (   0,    0) (   7,    0) (   0,    8) (   0,    0) (   7,    0) (   0,    7) (   0,    0) (   9,    0)
          (   0,    6) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    8) (   0,    0) (   7,    0) (   0,    9)
          (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   8,    0) (   0,    8) (   0,    0) (   8,    0) (   0,    9) (   0,    0)
          (   9,    0) (   0,    9) (   0,    0) (   8,    0) (   0,    9) (   0,    0) (   6,    0) (   0,    8) (   0,    0) (   9,    0)
          (   0,    7) (   0,    0) (   5,    0) (   0,    9) (   0,    0) (   8,    0) (   0,    8) (   0,    0) (   8,    0) (   0,    7)
          (   0,    0) (   4,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   8,    0) (   0,    9) (   0,    0)
          (   9,    0) (   0,    8) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0)
          (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9)
          (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0)
          (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0)
          (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9)
          (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0)
          (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0)
          (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9)
          (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0)
          (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0)
          (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9)
          (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0)
          (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0)
          (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9)
          (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0)
          (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0)
          (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9)
          (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0)
          (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0)
          (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9)
          (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0)
          (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0)
          (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9)
          (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0)
          (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0)
          (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9)
          (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0)
          (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0)
          (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9)
          (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0)
          (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0)
          (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9)
          (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0)
          (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0)
          (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9)
          (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0)
          (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0)
          (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9)
          (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0)
          (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0)
         
node   5 sent_total   2022  recv_total   2011

node   6  (   0,    0) (   1,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   0,    0) (   0,    0)
          (   0,    1) (   0,    0) (  10,    0) (   0,   10) (   0,    0) (  10,    0) (   0,   10) (   0,    0) (  10,    0) (   0,   10)
          (   0,    0) (  10,    0) (   0,   10) (   0,    0) (  10,    0) (   0,   10) (   0,    0) (  10,    0) (   0,   10) (   0,    0)
          (  10,    0) (   0,   10) (   0,    0) (  10,    0) (   0,   10) (   0,    0) (  10,    0) (   0,   10) (   0,    0) (  10,    0)
          (   0,   10) (   0,    0) (  10,    0) (   0,   10) (   0,    0) (  10,    0) (   0,   10) (   0,    0) (  10,    0) (   0,   10)
          (   0,    0) (  10,    0) (   0,    8) (   0,    0) (   8,    0) (   0,   10) (   0,    0) (   9,    0) (   0,   10) (   0,    0)
          (   8,    0) (   0,   10) (   0,    0) (   9,    0) (   0,    8) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0)
          (   0,    9) (   0,    0) (   7,    0) (   0,   10) (   0,    0) (   8,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    8)
          (   0,    0) (  10,    0) (   0,    8) (   0,    0) (  10,    0) (   0,   10) (   0,    0) (   9,    0) (   0,    7) (   0,    0)
          (   8,    0) (   0,    8) (   0,    0) (   9,    0) (   0,   10) (   0,    0) (   8,    0) (   0,    9) (   0,    0) (  10,    0)
          (   0,   10) (   0,    0) (  10,    0) (   0,    9) (   0,    0) (   8,    0) (   0,    5) (   0,    0) (   8,    0) (   0,    8)
          (   0,    0) (   9,    0) (   0,    9) (   0,    0) (  10,    0) (   0,    8) (   0,    0) (   9,    0) (   0,    9) (   0,    0)
          (  10,    0) (   0,    8) (   0,    0) (   8,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    8) (   0,    0) (   9,    0)
          (   0,    9) (   0,    0) (   8,    0) (   0,    8) (   0,    0) (   8,    0) (   0,    7) (   0,    0) (   8,    0) (   0,    8)
          (   0,    0) (   7,    0) (   0,    8) (   0,    0) (   6,    0) (   0,    7) (   0,    0) (   7,    0) (   0,    8) (   0,    0)
          (   7,    0) (   0,    8) (   0,    0) (   7,    0) (   0,    7) (   0,    0) (   8,    0) (   0,    9) (   0,    0) (   7,    0)
          (   0,    8) (   0,    0) (   8,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   6,    0) (   0,    8)
          (   0,    0) (   9,    0) (   0,    7) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    8) (   0,    0)
          (   8,    0) (   0,    9) (   0,    0) (   8,    0) (   0,    7) (   0,    0) (   8,    0) (   0,    9) (   0,    0) (   9,    0)
          (   0,    9) (   0,    0) (   9,    0) (   0,    7) (   0,    0) (   8,    0) (   0,    6) (   0,    0) (   8,    0) (   0,    8)
          (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   8,    0) (   0,    9) (   0,    0) (   8,    0) (   0,    8) (   0,    0)
          (   8,    0) (   0,    8) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   7,    0) (   0,    7) (   0,    0) (   7,    0)
          (   0,    6) (   0,    0) (   9,    0) (   0,    8) (   0,    0) (   9,    0) (   0,    8) (   0,    0) (   6,    0) (   0,    7)
          (   0,    0) (   6,    0) (   0,    8) (   0,    0) (   8,    0) (   0,    7) (   0,    0) (   7,    0) (   0,    9) (   0,    0)
          (   8,    0) (   0,    8) (   0,    0) (   8,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    8) (   0,    0) (   8,    0)
          (   0,    7) (   0,    0) (   7,    0) (   0,    8) (   0,    0) (   8,    0) (   0,    8) (   0,    0) (   8,    0) (   0,    7)
          (   0,    0) (   7,    0) (   0,    6) (   0,    0) (   8,    0) (   0,    9) (   0,    0) (   8,    0) (   0,    8) (   0,    0)
          (   8,    0) (   0,    7) (   0,    0) (   6,    0) (   0,    8) (   0,    0) (   9,    0) (   0,    7) (   0,    0) (   8,    0)
          (   0,    8) (   0,    0) (   8,    0) (   0,    9) (   0,    0) (   8,    0) (   0,    7) (   0,    0) (   9,    0) (   0,    8)
          (   0,    0) (   8,    0) (   0,    8) (   0,    0) (   8,    0) (   0,    9) (   0,    0) (   8,    0) (   0,    5) (   0,    0)
          (   8,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0)
          (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9)
          (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0)
          (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0)
          (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9)
          (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0) (   9,    0) (   0,    9) (   0,    0)
